DATA,-153.699051,154.612701,-157.281418,0.014084,-0.638065,0.769304,0.029109,0.326845,-0.004600,0.010524,-0.945008
DATA,-152.167633,154.680069,-157.375656,0.011961,-0.638156,0.769409,0.024964,0.326891,-0.004814,0.010367,-0.944993
DATA,-151.628403,154.631134,-155.837662,0.012695,-0.638110,0.769371,0.026863,0.326961,-0.004874,0.010180,-0.944971
DATA,-154.614456,152.942123,-157.100327,0.014452,-0.638112,0.769293,0.028150,0.327146,-0.004868,0.009987,-0.944908
DATA,-152.752075,153.467361,-158.052246,0.011376,-0.638123,0.769419,0.025767,0.327125,-0.004795,0.010283,-0.944913
DATA,-152.898773,154.670456,-157.790756,0.013817,-0.638122,0.769335,0.027053,0.327298,-0.004845,0.009835,-0.944858
DATA,-153.082993,153.123566,-158.005615,0.011914,-0.638087,0.769361,0.028035,0.327093,-0.004565,0.010220,-0.944926
DATA,-152.683014,153.712372,-157.202621,0.010238,-0.638108,0.769433,0.026195,0.326966,-0.004416,0.010280,-0.944970
DATA,-152.406311,155.356842,-158.497421,0.012987,-0.638129,0.769338,0.027248,0.327027,-0.004477,0.010193,-0.944950
DATA,-151.397308,154.738449,-157.738586,0.012719,-0.638175,0.769351,0.025869,0.327100,-0.004771,0.010131,-0.944923
DATA,-153.929550,155.633759,-157.200928,0.009401,-0.638128,0.769412,0.026626,0.327008,-0.004818,0.010256,-0.944954
DATA,-153.933838,153.584488,-158.266449,0.012788,-0.638142,0.769295,0.028237,0.326962,-0.004503,0.010336,-0.944970
DATA,-152.550491,153.568176,-155.668381,0.010885,-0.638167,0.769375,0.026199,0.326864,-0.004304,0.010478,-0.945004
DATA,-153.312897,154.428513,-156.938309,0.010440,-0.638117,0.769368,0.027753,0.326764,-0.004221,0.010895,-0.945034
DATA,-153.972122,154.032211,-157.372971,0.012972,-0.638164,0.769280,0.028062,0.326691,-0.004218,0.010975,-0.945058
DATA,-153.153244,154.319702,-157.377533,0.011429,-0.638177,0.769348,0.026512,0.326695,-0.004317,0.010900,-0.945057
DATA,-151.643402,155.355011,-155.842285,0.012591,-0.638139,0.769296,0.028354,0.326763,-0.004352,0.010631,-0.945037
DATA,-152.495193,153.902115,-157.619553,0.011502,-0.638102,0.769331,0.028688,0.326770,-0.004575,0.010671,-0.945032
DATA,-153.692444,153.616516,-157.478165,0.012218,-0.638190,0.769324,0.026535,0.326801,-0.004429,0.010666,-0.945023
DATA,-152.301468,155.242599,-156.659973,0.014390,-0.638196,0.769256,0.027292,0.326894,-0.004654,0.010433,-0.944992
DATA,-154.399063,153.038422,-156.638214,0.013863,-0.638236,0.769289,0.025637,0.326848,-0.004474,0.010604,-0.945007
DATA,-152.225555,154.317780,-157.872421,0.013095,-0.638158,0.769271,0.028373,0.326975,-0.004765,0.010566,-0.944962
